,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
16289,Maldives,3.2028,73.2207,4/18/20,17,0,0
16290,Mali,17.570692,-3.996166000000001,4/18/20,8,1,1
16291,Malta,35.9375,14.3754,4/18/20,1,0,19
16292,Mauritania,21.0079,10.9408,4/18/20,0,0,4
16293,Mauritius,-20.2,57.5,4/18/20,3,0,28
16294,Mexico,23.6345,-102.5528,4/18/20,764,36,502
16295,Moldova,47.4116,28.3699,4/18/20,94,10,66
16296,Monaco,43.7333,7.4167,4/18/20,0,0,0
16297,Mongolia,46.8625,103.8467,4/18/20,1,0,2
16298,Montenegro,42.5,19.3,4/18/20,1,0,0
16299,Morocco,31.7917,-7.0926,4/18/20,170,4,13
16300,Mozambique,-18.665695,35.529562,4/18/20,4,0,4
16301,Namibia,-22.9576,18.4904,4/18/20,0,0,0
16302,Nepal,28.1667,84.25,4/18/20,0,0,2
16303,Netherlands,107.04169999999999,-265.0278,4/18/20,1072,84,5
16304,New Zealand,-40.9006,174.886,4/18/20,9,1,45
16305,Nicaragua,12.8654,-85.2072,4/18/20,1,0,0
16306,Niger,17.6078,8.0817,4/18/20,9,1,4
16307,Nigeria,9.082,8.6753,4/18/20,85,2,4
16308,North Macedonia,41.6086,21.7453,4/18/20,37,2,15
16309,Norway,60.472,8.4689,4/18/20,42,1,0
16310,Oman,21.0,57.0,4/18/20,86,1,57
16311,Pakistan,30.3753,69.3451,4/18/20,710,25,36
16312,Panama,8.538,-80.7821,4/18/20,63,4,18
16313,Papua New Guinea,-6.315,143.9555,4/18/20,0,0,0
16314,Paraguay,-23.4425,-58.4438,4/18/20,4,0,6
16315,Peru,-9.19,-75.0152,4/18/20,1208,52,127
16316,Philippines,13.0,122.0,4/18/20,172,12,56
16317,Poland,51.9194,19.1451,4/18/20,545,13,59
16318,Portugal,39.3999,-8.2245,4/18/20,521,27,0
16319,Qatar,25.3548,51.1839,4/18/20,440,0,8
16320,Romania,45.9432,24.9668,4/18/20,328,30,162
16321,Russia,60.0,90.0,4/18/20,6060,48,234
16322,Rwanda,-1.9403,29.8739,4/18/20,3,0,7
16323,Saint Kitts and Nevis,17.357822,-62.782998,4/18/20,0,0,0
16324,Saint Lucia,13.9094,-60.9789,4/18/20,0,0,0
16325,Saint Vincent and the Grenadines,12.9843,-61.2872,4/18/20,0,0,0
16326,San Marino,43.9424,12.4578,4/18/20,6,0,0
16327,Sao Tome and Principe,0.18636,6.613081,4/18/20,0,0,0
16328,Saudi Arabia,24.0,45.0,4/18/20,1088,5,69
16329,Senegal,14.4974,-14.4524,4/18/20,17,0,9
16330,Serbia,44.0165,21.0059,4/18/20,324,5,116
16331,Seychelles,-4.6796,55.492,4/18/20,0,0,0
16332,Sierra Leone,8.460555000000001,-11.779889,4/18/20,5,0,6
16333,Singapore,1.2833,103.8333,4/18/20,596,0,28
16334,Slovakia,48.669,19.699,4/18/20,72,1,16
16335,Slovenia,46.1512,14.9955,4/18/20,13,4,2
16336,Somalia,5.1521,46.1996,4/18/20,29,0,1
16337,South Africa,-30.5595,22.9375,4/18/20,124,2,0
16338,South Sudan,6.8770000000000024,31.307,4/18/20,0,0,0
16339,Spain,40.0,-4.0,4/18/20,6948,410,2560
16340,Sri Lanka,7.0,81.0,4/18/20,17,0,10
16341,Sudan,12.8628,30.2176,4/18/20,0,0,0
16342,Suriname,3.9193,-56.0278,4/18/20,0,0,0
16343,Sweden,63.0,16.0,4/18/20,563,29,0
16344,Switzerland,46.8182,8.2275,4/18/20,336,25,700
16345,Syria,34.802075,38.99681500000001,4/18/20,1,1,0
16346,Tajikistan,38.861034,71.276093,4/18/20,0,0,0
16347,Tanzania,-6.369,34.8888,4/18/20,23,2,0
16348,Thailand,15.0,101.0,4/18/20,32,0,141
16349,Timor-Leste,-8.874217,125.727539,4/18/20,1,0,0
16350,Togo,8.6195,0.8248,4/18/20,0,0,3
16351,Trinidad and Tobago,10.6918,-61.2225,4/18/20,0,0,0
16352,Tunisia,34.0,9.0,4/18/20,15,1,0
16353,Turkey,38.9637,35.2433,4/18/20,3977,127,1523
16354,US,37.0902,-95.7129,4/18/20,26612,1192,5497
16355,Uganda,1.0,32.0,4/18/20,0,0,6
16356,Ukraine,48.3794,31.1656,4/18/20,343,8,72
16357,United Arab Emirates,24.0,54.0,4/18/20,479,4,98
16358,United Kingdom,270.0299,-482.92470000000003,4/18/20,5858,499,22
16359,Uruguay,-32.5228,-55.7658,4/18/20,9,1,4
16360,Uzbekistan,41.3775,64.5853,4/18/20,75,0,31
16361,Venezuela,6.4238,-66.5897,4/18/20,29,0,4
16362,Vietnam,16.0,108.0,4/18/20,0,0,1
16363,West Bank and Gaza,31.9522,35.2332,4/18/20,19,1,2
16364,Western Sahara,24.2155,-12.8858,4/18/20,0,0,0
16365,Yemen,15.552726999999999,48.516388,4/18/20,0,0,0
16366,Zambia,-15.4167,28.2833,4/18/20,4,1,0
16367,Zimbabwe,-20.0,30.0,4/18/20,0,0,0
16368,Afghanistan,33.0,65.0,4/19/20,30,3,4
16369,Albania,41.1533,20.1683,4/19/20,22,0,13
16370,Algeria,28.0339,1.6596,4/19/20,89,9,52
16371,Andorra,42.5063,1.5218,4/19/20,4,1,13
16372,Angola,-11.2027,17.8739,4/19/20,0,0,0
16373,Antigua and Barbuda,17.0608,-61.7964,4/19/20,0,0,0
16374,Argentina,-38.4161,-63.6167,4/19/20,102,4,28
16375,Armenia,40.0691,45.0382,4/19/20,48,2,35
16376,Australia,-255.9695,1129.8623,4/19/20,13,0,167
16377,Austria,47.5162,14.5501,4/19/20,46,18,130
16378,Azerbaijan,40.1431,47.5769,4/19/20,38,0,79
16379,Bahamas,25.0343,-77.3963,4/19/20,5,0,1
16380,Bahrain,26.0275,50.55,4/19/20,26,0,10
16381,Bangladesh,23.685,90.3563,4/19/20,492,10,10
16382,Barbados,13.1939,-59.5432,4/19/20,0,0,2
16383,Belarus,53.7098,27.9534,4/19/20,1485,4,20
16384,Belgium,50.8333,4.0,4/19/20,1487,145,138
16385,Belize,13.1939,-59.5432,4/19/20,0,0,0
16386,Benin,9.3077,2.3158,4/19/20,19,0,9
16387,Bhutan,27.5142,90.4336,4/19/20,0,0,0
16388,Bolivia,-16.2902,-63.5887,4/19/20,44,1,0
16389,Bosnia and Herzegovina,43.9159,17.6791,4/19/20,24,1,34
16390,Botswana,-22.3285,24.6849,4/19/20,0,0,0
16391,Brazil,-14.235,-51.9253,4/19/20,2089,125,0
16392,Brunei,4.5353,114.7277,4/19/20,0,0,1
16393,Bulgaria,42.7339,25.4858,4/19/20,35,1,6
16394,Burkina Faso,12.2383,-1.5616,4/19/20,5,2,19
16395,Burma,21.9162,95.956,4/19/20,8,0,0
16396,Burundi,-3.3731,29.9189,4/19/20,0,0,4
16397,Cabo Verde,16.5388,-23.0418,4/19/20,6,0,0
16398,Cambodia,11.55,104.9167,4/19/20,0,0,2
16399,Cameroon,3.8480000000000003,11.5021,4/19/20,146,0,0
16400,Canada,671.7607,-1237.6289,4/19/20,2025,162,696
16401,Central African Republic,6.6111,20.9394,4/19/20,0,0,0
16402,Chad,15.4542,18.7322,4/19/20,0,0,0
16403,Chile,-35.6751,-71.543,4/19/20,419,6,338
16404,China,1107.0367,3805.4197000000004,4/19/20,14,0,69
16405,Colombia,4.5709,-74.2973,4/19/20,185,10,93
16406,Comoros,-11.6455,43.3333,4/19/20,0,0,0
16407,Congo (Brazzaville),-4.0383,21.7587,4/19/20,17,0,5
16408,Congo (Kinshasa),-4.0383,21.7587,4/19/20,5,0,1
16409,Costa Rica,9.7489,-83.7534,4/19/20,2,1,12
16410,Cote d'Ivoire,7.54,-5.5471,4/19/20,0,0,0
16411,Croatia,45.1,15.2,4/19/20,10,0,62
16412,Cuba,22.0,-80.0,4/19/20,52,2,30
16413,Cyprus,35.1264,33.4299,4/19/20,5,0,0
16414,Czechia,49.8175,15.472999999999999,4/19/20,154,8,261
16415,Denmark,189.8634,-40.014300000000006,4/19/20,131,9,171
16416,Diamond Princess,0.0,0.0,4/19/20,0,0,0
16417,Djibouti,11.8251,42.5903,4/19/20,0,0,0
16418,Dominica,15.415,-61.371,4/19/20,0,0,0
16419,Dominican Republic,18.7357,-70.1627,4/19/20,284,9,53
16420,Ecuador,-1.8312,-78.1834,4/19/20,660,33,89
16421,Egypt,26.0,30.0,4/19/20,189,11,89
16422,El Salvador,13.7942,-88.8965,4/19/20,17,0,2
16423,Equatorial Guinea,1.5,10.0,4/19/20,0,0,3
16424,Eritrea,15.1794,39.7823,4/19/20,0,0,0
16425,Estonia,58.5953,25.0136,4/19/20,7,0,1
16426,Eswatini,-26.5225,31.4659,4/19/20,2,0,0
16427,Ethiopia,9.145,40.4897,4/19/20,3,0,0
16428,Fiji,-17.7134,178.065,4/19/20,1,0,3
16429,Finland,64.0,26.0,4/19/20,85,4,300
16430,France,91.3624,59.71919999999999,4/19/20,2382,548,853
16431,Gabon,-0.8037,11.6094,4/19/20,11,0,0
16432,Gambia,13.4432,-15.3101,4/19/20,0,0,0
16433,Georgia,42.3154,43.3569,4/19/20,8,0,2
16434,Germany,51.0,9.0,4/19/20,1881,276,3500
16435,Ghana,7.9465,-1.0232,4/19/20,0,0,0
16436,Greece,39.0742,21.8243,4/19/20,10,3,0
16437,Grenada,12.1165,-61.678999999999995,4/19/20,0,0,0
16438,Guatemala,15.7835,-90.2308,4/19/20,32,0,0
16439,Guinea,9.9456,-9.6966,4/19/20,43,0,35
16440,Guinea-Bissau,11.8037,-15.1804,4/19/20,0,0,0
16441,Guyana,5.0,-58.75,4/19/20,0,0,0
16442,Haiti,18.9712,-72.2852,4/19/20,10,0,0
16443,Holy See,41.9029,12.4534,4/19/20,1,0,0
16444,Honduras,15.2,-86.2419,4/19/20,5,0,10
16445,Hungary,47.1625,19.5033,4/19/20,68,10,17
16446,Iceland,64.9631,-19.0208,4/19/20,2,1,71
16447,India,21.0,78.0,4/19/20,924,33,419
16448,Indonesia,-0.7893,113.9213,4/19/20,185,8,61
16449,Iran,32.0,53.0,4/19/20,1294,91,2250
16450,Iraq,33.0,44.0,4/19/20,35,0,34
16451,Ireland,53.1424,-7.6921,4/19/20,401,77,0
16452,Israel,31.0,35.0,4/19/20,222,5,295
16453,Italy,43.0,12.0,4/19/20,2256,454,1822
16454,Jamaica,18.1096,-77.2975,4/19/20,50,0,0
16455,Japan,36.0,138.0,4/19/20,0,0,0
16456,Jordan,31.24,36.51,4/19/20,8,0,6
16457,Kazakhstan,48.0196,66.9237,4/19/20,176,2,47
16458,Kenya,-0.0236,37.9062,4/19/20,11,0,2
16459,"Korea, South",36.0,128.0,4/19/20,13,2,72
16460,Kosovo,42.602636,20.902977,4/19/20,37,3,21
16461,Kuwait,29.5,47.75,4/19/20,80,2,62
16462,Kyrgyzstan,41.2044,74.7661,4/19/20,14,2,68
16463,Laos,19.856270000000002,102.495496,4/19/20,0,0,0
16464,Latvia,56.8796,24.6032,4/19/20,12,0,0
16465,Lebanon,33.8547,35.8623,4/19/20,4,0,1
16466,Liberia,6.4281,-9.4295,4/19/20,8,0,0
16467,Libya,26.3351,17.228331,4/19/20,0,0,4
16468,Liechtenstein,47.14,9.55,4/19/20,0,0,0
16469,Lithuania,55.1694,23.8813,4/19/20,28,2,0
16470,Luxembourg,49.8153,6.1296,4/19/20,8,2,10
16471,MS Zaandam,0.0,0.0,4/19/20,0,0,0
16472,Madagascar,-18.7669,46.8691,4/19/20,0,0,2
16473,Malawi,-13.254307999999998,34.301525,4/19/20,0,0,0
16474,Malaysia,2.5,112.5,4/19/20,36,0,98
16475,Maldives,3.2028,73.2207,4/19/20,17,0,0
16476,Mali,17.570692,-3.996166000000001,4/19/20,22,0,14
16477,Malta,35.9375,14.3754,4/19/20,4,0,8
16478,Mauritania,21.0079,10.9408,4/19/20,0,0,0
16479,Mauritius,-20.2,57.5,4/19/20,0,0,16
16480,Mexico,23.6345,-102.5528,4/19/20,511,26,0
16481,Moldova,47.4116,28.3699,4/19/20,76,3,0
16482,Monaco,43.7333,7.4167,4/19/20,0,0,1
16483,Mongolia,46.8625,103.8467,4/19/20,1,0,0
16484,Montenegro,42.5,19.3,4/19/20,4,0,33
16485,Morocco,31.7917,-7.0926,4/19/20,191,2,23
16486,Mozambique,-18.665695,35.529562,4/19/20,0,0,0
16487,Namibia,-22.9576,18.4904,4/19/20,0,0,0
16488,Nepal,28.1667,84.25,4/19/20,0,0,0
16489,Netherlands,107.04169999999999,-265.0278,4/19/20,750,67,0
16490,New Zealand,-40.9006,174.886,4/19/20,9,0,62
16491,Nicaragua,12.8654,-85.2072,4/19/20,0,0,0
16492,Niger,17.6078,8.0817,4/19/20,0,0,0
16493,Nigeria,9.082,8.6753,4/19/20,38,1,18
16494,North Macedonia,41.6086,21.7453,4/19/20,18,3,21
16495,Norway,60.472,8.4689,4/19/20,78,16,0
16496,Oman,21.0,57.0,4/19/20,144,0,5
16497,Pakistan,30.3753,69.3451,4/19/20,70,8,102
16498,Panama,8.538,-80.7821,4/19/20,194,6,25
16499,Papua New Guinea,-6.315,143.9555,4/19/20,0,0,0
16500,Paraguay,-23.4425,-58.4438,4/19/20,2,0,5
16501,Peru,-9.19,-75.0152,4/19/20,697,45,157
16502,Philippines,13.0,122.0,4/19/20,200,19,41
16503,Poland,51.9194,19.1451,4/19/20,306,20,93
16504,Portugal,39.3999,-8.2245,4/19/20,657,21,0
16505,Qatar,25.3548,51.1839,4/19/20,567,1,37
16506,Romania,45.9432,24.9668,4/19/20,190,27,125
16507,Russia,60.0,90.0,4/19/20,4268,44,155
16508,Rwanda,-1.9403,29.8739,4/19/20,0,0,0
16509,Saint Kitts and Nevis,17.357822,-62.782998,4/19/20,1,0,0
16510,Saint Lucia,13.9094,-60.9789,4/19/20,0,0,2
16511,Saint Vincent and the Grenadines,12.9843,-61.2872,4/19/20,0,0,0
16512,San Marino,43.9424,12.4578,4/19/20,1,0,1
16513,Sao Tome and Principe,0.18636,6.613081,4/19/20,0,0,0
16514,Saudi Arabia,24.0,45.0,4/19/20,1122,6,92
16515,Senegal,14.4974,-14.4524,4/19/20,10,2,15
16516,Serbia,44.0165,21.0059,4/19/20,312,3,117
16517,Seychelles,-4.6796,55.492,4/19/20,0,0,0
16518,Sierra Leone,8.460555000000001,-11.779889,4/19/20,8,0,0
16519,Singapore,1.2833,103.8333,4/19/20,1426,0,33
16520,Slovakia,48.669,19.699,4/19/20,12,1,22
16521,Slovenia,46.1512,14.9955,4/19/20,5,3,1
16522,Somalia,5.1521,46.1996,4/19/20,73,1,1
16523,South Africa,-30.5595,22.9375,4/19/20,142,4,152
16524,South Sudan,6.8770000000000024,31.307,4/19/20,0,0,0
16525,Spain,40.0,-4.0,4/19/20,1536,399,3230
16526,Sri Lanka,7.0,81.0,4/19/20,33,0,2
16527,Sudan,12.8628,30.2176,4/19/20,41,2,2
16528,Suriname,3.9193,-56.0278,4/19/20,0,0,0
16529,Sweden,63.0,16.0,4/19/20,392,40,0
16530,Switzerland,46.8182,8.2275,4/19/20,204,36,800
16531,Syria,34.802075,38.99681500000001,4/19/20,0,0,0
16532,Tajikistan,38.861034,71.276093,4/19/20,0,0,0
16533,Tanzania,-6.369,34.8888,4/19/20,84,3,0
16534,Thailand,15.0,101.0,4/19/20,27,0,71
16535,Timor-Leste,-8.874217,125.727539,4/19/20,3,0,0
16536,Togo,8.6195,0.8248,4/19/20,0,1,1
16537,Trinidad and Tobago,10.6918,-61.2225,4/19/20,0,0,1
16538,Tunisia,34.0,9.0,4/19/20,5,0,105
16539,Turkey,38.9637,35.2433,4/19/20,4674,123,1454
16540,US,37.0902,-95.7129,4/19/20,25517,1714,1992
16541,Uganda,1.0,32.0,4/19/20,1,0,10
16542,Ukraine,48.3794,31.1656,4/19/20,261,10,12
16543,United Arab Emirates,24.0,54.0,4/19/20,484,2,74
16544,United Kingdom,270.0299,-482.92470000000003,4/19/20,4684,565,10
16545,Uruguay,-32.5228,-55.7658,4/19/20,18,0,15
16546,Uzbekistan,41.3775,64.5853,4/19/20,62,0,36
16547,Venezuela,6.4238,-66.5897,4/19/20,0,0,0
16548,Vietnam,16.0,108.0,4/19/20,0,0,12
16549,West Bank and Gaza,31.9522,35.2332,4/19/20,12,0,0
16550,Western Sahara,24.2155,-12.8858,4/19/20,0,0,0
16551,Yemen,15.552726999999999,48.516388,4/19/20,0,0,0
16552,Zambia,-15.4167,28.2833,4/19/20,4,0,2
16553,Zimbabwe,-20.0,30.0,4/19/20,0,0,0
16554,Afghanistan,33.0,65.0,4/20/20,66,0,15
16555,Albania,41.1533,20.1683,4/20/20,25,0,18
16556,Algeria,28.0339,1.6596,4/20/20,93,8,53
16557,Andorra,42.5063,1.5218,4/20/20,0,0,34
16558,Angola,-11.2027,17.8739,4/20/20,0,0,0
16559,Antigua and Barbuda,17.0608,-61.7964,4/20/20,0,0,4
16560,Argentina,-38.4161,-63.6167,4/20/20,90,11,103
16561,Armenia,40.0691,45.0382,4/20/20,62,2,29
16562,Australia,-255.9695,1129.8623,4/20/20,22,0,404
16563,Austria,47.5162,14.5501,4/20/20,78,21,340
16564,Azerbaijan,40.1431,47.5769,4/20/20,44,1,74
16565,Bahamas,25.0343,-77.3963,4/20/20,5,0,1
16566,Bahrain,26.0275,50.55,4/20/20,66,0,15
16567,Bangladesh,23.685,90.3563,4/20/20,434,9,2
16568,Barbados,13.1939,-59.5432,4/20/20,0,0,6
16569,Belarus,53.7098,27.9534,4/20/20,459,4,63
16570,Belgium,50.8333,4.0,4/20/20,973,170,107
16571,Belize,13.1939,-59.5432,4/20/20,0,0,0
16572,Benin,9.3077,2.3158,4/20/20,0,0,0
16573,Bhutan,27.5142,90.4336,4/20/20,1,0,0
16574,Bolivia,-16.2902,-63.5887,4/20/20,34,1,6
16575,Bosnia and Herzegovina,43.9159,17.6791,4/20/20,33,2,56
16576,Botswana,-22.3285,24.6849,4/20/20,0,0,0
16577,Brazil,-14.235,-51.9253,4/20/20,2336,154,861
16578,Brunei,4.5353,114.7277,4/20/20,0,0,0
16579,Bulgaria,42.7339,25.4858,4/20/20,46,2,3
16580,Burkina Faso,12.2383,-1.5616,4/20/20,19,0,5
16581,Burma,21.9162,95.956,4/20/20,2,0,0
16582,Burundi,-3.3731,29.9189,4/20/20,0,0,0
16583,Cabo Verde,16.5388,-23.0418,4/20/20,1,0,0
16584,Cambodia,11.55,104.9167,4/20/20,0,0,3
16585,Cameroon,3.8480000000000003,11.5021,4/20/20,0,1,24
16586,Canada,671.7607,-1237.6289,4/20/20,1744,183,645
16587,Central African Republic,6.6111,20.9394,4/20/20,2,0,6
16588,Chad,15.4542,18.7322,4/20/20,0,0,0
16589,Chile,-35.6751,-71.543,4/20/20,325,8,293
16590,China,1107.0367,3805.4197000000004,4/20/20,39,0,68
16591,Colombia,4.5709,-74.2973,4/20/20,172,7,0
16592,Comoros,-11.6455,43.3333,4/20/20,0,0,0
16593,Congo (Brazzaville),-4.0383,21.7587,4/20/20,5,0,0
16594,Congo (Kinshasa),-4.0383,21.7587,4/20/20,18,0,8
16595,Costa Rica,9.7489,-83.7534,4/20/20,7,0,26
16596,Cote d'Ivoire,7.54,-5.5471,4/20/20,69,4,43
16597,Croatia,45.1,15.2,4/20/20,27,1,30
16598,Cuba,22.0,-80.0,4/20/20,50,2,24
16599,Cyprus,35.1264,33.4299,4/20/20,12,0,17
16600,Czechia,49.8175,15.472999999999999,4/20/20,133,7,194
16601,Denmark,189.8634,-40.014300000000006,4/20/20,180,6,390
16602,Diamond Princess,0.0,0.0,4/20/20,0,0,0
16603,Djibouti,11.8251,42.5903,4/20/20,99,0,10
16604,Dominica,15.415,-61.371,4/20/20,0,0,0
16605,Dominican Republic,18.7357,-70.1627,4/20/20,80,10,47
16606,Ecuador,-1.8312,-78.1834,4/20/20,270,13,57
16607,Egypt,26.0,30.0,4/20/20,157,14,49
16608,El Salvador,13.7942,-88.8965,4/20/20,7,0,2
16609,Equatorial Guinea,1.5,10.0,4/20/20,4,0,0
16610,Eritrea,15.1794,39.7823,4/20/20,0,0,3
16611,Estonia,58.5953,25.0136,4/20/20,17,3,4
16612,Eswatini,-26.5225,31.4659,4/20/20,7,0,0
16613,Ethiopia,9.145,40.4897,4/20/20,3,0,0
16614,Fiji,-17.7134,178.065,4/20/20,0,0,0
16615,Finland,64.0,26.0,4/20/20,146,43,0
16616,France,91.3624,59.71919999999999,4/20/20,2775,537,1783
16617,Gabon,-0.8037,11.6094,4/20/20,36,0,9
16618,Gambia,13.4432,-15.3101,4/20/20,0,0,0
16619,Georgia,42.3154,43.3569,4/20/20,6,0,2
16620,Germany,51.0,9.0,4/20/20,1226,171,3700
16621,Ghana,7.9465,-1.0232,4/20/20,0,0,0
16622,Greece,39.0742,21.8243,4/20/20,156,5,308
16623,Grenada,12.1165,-61.678999999999995,4/20/20,0,0,0
16624,Guatemala,15.7835,-90.2308,4/20/20,5,0,3
16625,Guinea,9.9456,-9.6966,4/20/20,66,1,5
16626,Guinea-Bissau,11.8037,-15.1804,4/20/20,0,0,0
16627,Guyana,5.0,-58.75,4/20/20,1,0,0
16628,Haiti,18.9712,-72.2852,4/20/20,0,0,0
16629,Holy See,41.9029,12.4534,4/20/20,0,0,0
16630,Honduras,15.2,-86.2419,4/20/20,17,0,4
16631,Hungary,47.1625,19.5033,4/20/20,114,14,20
16632,Iceland,64.9631,-19.0208,4/20/20,5,0,55
16633,India,21.0,78.0,4/20/20,1541,53,702
16634,Indonesia,-0.7893,113.9213,4/20/20,375,26,95
16635,Iran,32.0,53.0,4/20/20,1297,88,1692
16636,Iraq,33.0,44.0,4/20/20,28,1,53
16637,Ireland,53.1424,-7.6921,4/20/20,388,43,9156
16638,Israel,31.0,35.0,4/20/20,229,7,458
16639,Italy,43.0,12.0,4/20/20,2729,534,2723
16640,Jamaica,18.1096,-77.2975,4/20/20,0,1,0
16641,Japan,36.0,138.0,4/20/20,338,27,80
16642,Jordan,31.24,36.51,4/20/20,3,0,15
16643,Kazakhstan,48.0196,66.9237,4/20/20,143,0,42
16644,Kenya,-0.0236,37.9062,4/20/20,15,0,5
16645,"Korea, South",36.0,128.0,4/20/20,9,1,99
16646,Kosovo,42.602636,20.902977,4/20/20,6,3,5
16647,Kuwait,29.5,47.75,4/20/20,85,2,45
16648,Kyrgyzstan,41.2044,74.7661,4/20/20,22,0,15
16649,Laos,19.856270000000002,102.495496,4/20/20,0,0,0
16650,Latvia,56.8796,24.6032,4/20/20,9,4,45
16651,Lebanon,33.8547,35.8623,4/20/20,0,0,5
16652,Liberia,6.4281,-9.4295,4/20/20,2,0,0
16653,Libya,26.3351,17.228331,4/20/20,0,0,0
16654,Liechtenstein,47.14,9.55,4/20/20,0,0,0
16655,Lithuania,55.1694,23.8813,4/20/20,24,1,56
16656,Luxembourg,49.8153,6.1296,4/20/20,60,3,33
16657,MS Zaandam,0.0,0.0,4/20/20,0,0,0
16658,Madagascar,-18.7669,46.8691,4/20/20,0,0,3
16659,Malawi,-13.254307999999998,34.301525,4/20/20,1,0,0
16660,Malaysia,2.5,112.5,4/20/20,57,3,54
16661,Maldives,3.2028,73.2207,4/20/20,14,0,0
16662,Mali,17.570692,-3.996166000000001,4/20/20,12,0,1
16663,Malta,35.9375,14.3754,4/20/20,12,0,24
16664,Mauritania,21.0079,10.9408,4/20/20,0,0,0
16665,Mauritius,-20.2,57.5,4/20/20,0,0,19
16666,Mexico,23.6345,-102.5528,4/20/20,729,145,0
16667,Moldova,47.4116,28.3699,4/20/20,66,2,48
16668,Monaco,43.7333,7.4167,4/20/20,0,0,3
16669,Mongolia,46.8625,103.8467,4/20/20,1,0,1
16670,Montenegro,42.5,19.3,4/20/20,1,0,13
16671,Morocco,31.7917,-7.0926,4/20/20,163,2,43
16672,Mozambique,-18.665695,35.529562,4/20/20,0,0,0
16673,Namibia,-22.9576,18.4904,4/20/20,0,0,0
16674,Nepal,28.1667,84.25,4/20/20,12,0,0
16675,Netherlands,107.04169999999999,-265.0278,4/20/20,729,165,-248
16676,New Zealand,-40.9006,174.886,4/20/20,5,1,32
16677,Nicaragua,12.8654,-85.2072,4/20/20,0,0,1
16678,Niger,17.6078,8.0817,4/20/20,9,0,10
16679,Nigeria,9.082,8.6753,4/20/20,0,0,0
16680,North Macedonia,41.6086,21.7453,4/20/20,6,1,24
16681,Norway,60.472,8.4689,4/20/20,35,1,0
16682,Oman,21.0,57.0,4/20/20,98,1,0
16683,Pakistan,30.3753,69.3451,4/20/20,1147,25,103
16684,Panama,8.538,-80.7821,4/20/20,191,10,39
16685,Papua New Guinea,-6.315,143.9555,4/20/20,0,0,0
16686,Paraguay,-23.4425,-58.4438,4/20/20,0,0,7
16687,Peru,-9.19,-75.0152,4/20/20,1512,39,14
16688,Philippines,13.0,122.0,4/20/20,140,9,41
16689,Poland,51.9194,19.1451,4/20/20,263,21,164
16690,Portugal,39.3999,-8.2245,4/20/20,516,27,307
16691,Qatar,25.3548,51.1839,4/20/20,518,0,59
16692,Romania,45.9432,24.9668,4/20/20,306,20,136
16693,Russia,60.0,90.0,4/20/20,5642,51,427
16694,Rwanda,-1.9403,29.8739,4/20/20,3,0,8
16695,Saint Kitts and Nevis,17.357822,-62.782998,4/20/20,0,0,0
16696,Saint Lucia,13.9094,-60.9789,4/20/20,0,0,0
16697,Saint Vincent and the Grenadines,12.9843,-61.2872,4/20/20,0,0,1
16698,San Marino,43.9424,12.4578,4/20/20,14,1,1
16699,Sao Tome and Principe,0.18636,6.613081,4/20/20,0,0,0
16700,Saudi Arabia,24.0,45.0,4/20/20,1147,6,150
16701,Senegal,14.4974,-14.4524,4/20/20,35,0,7
16702,Serbia,44.0165,21.0059,4/20/20,260,5,107
16703,Seychelles,-4.6796,55.492,4/20/20,0,0,0
16704,Sierra Leone,8.460555000000001,-11.779889,4/20/20,7,0,0
16705,Singapore,1.2833,103.8333,4/20/20,1111,0,38
16706,Slovakia,48.669,19.699,4/20/20,26,1,7
16707,Slovenia,46.1512,14.9955,4/20/20,9,0,4
16708,Somalia,5.1521,46.1996,4/20/20,49,0,0
16709,South Africa,-30.5595,22.9375,4/20/20,165,0,0
16710,South Sudan,6.8770000000000024,31.307,4/20/20,0,0,0
16711,Spain,40.0,-4.0,4/20/20,3968,430,1927
16712,Sri Lanka,7.0,81.0,4/20/20,6,0,4
16713,Sudan,12.8628,30.2176,4/20/20,0,0,0
16714,Suriname,3.9193,-56.0278,4/20/20,0,0,0
16715,Sweden,63.0,16.0,4/20/20,545,185,0
16716,Switzerland,46.8182,8.2275,4/20/20,119,49,800
16717,Syria,34.802075,38.99681500000001,4/20/20,3,0,1
16718,Tajikistan,38.861034,71.276093,4/20/20,0,0,0
16719,Tanzania,-6.369,34.8888,4/20/20,0,0,0
16720,Thailand,15.0,101.0,4/20/20,19,1,109
16721,Timor-Leste,-8.874217,125.727539,4/20/20,1,0,0
16722,Togo,8.6195,0.8248,4/20/20,2,0,3
16723,Trinidad and Tobago,10.6918,-61.2225,4/20/20,1,0,6
16724,Tunisia,34.0,9.0,4/20/20,0,0,0
16725,Turkey,38.9637,35.2433,4/20/20,4611,119,1488
16726,US,37.0902,-95.7129,4/20/20,27539,2427,2875
16727,Uganda,1.0,32.0,4/20/20,5,0,0
16728,Ukraine,48.3794,31.1656,4/20/20,415,10,8
16729,United Arab Emirates,24.0,54.0,4/20/20,490,3,83
16730,United Kingdom,270.0299,-482.92470000000003,4/20/20,4316,1172,192
16731,Uruguay,-32.5228,-55.7658,4/20/20,0,1,0
16732,Uzbekistan,41.3775,64.5853,4/20/20,51,1,96
16733,Venezuela,6.4238,-66.5897,4/20/20,29,1,0
16734,Vietnam,16.0,108.0,4/20/20,0,0,2
