,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
7804,Qatar,25.3548,51.1839,3/3/20,7,0,0
7805,Romania,45.9432,24.9668,3/3/20,3,0,0
7806,Russia,60.0,90.0,3/3/20,3,0,2
7807,Rwanda,-1.9403,29.8739,3/3/20,0,0,0
7808,Saint Kitts and Nevis,17.357822,-62.782998,3/3/20,0,0,0
7809,Saint Lucia,13.9094,-60.9789,3/3/20,0,0,0
7810,Saint Vincent and the Grenadines,12.9843,-61.2872,3/3/20,0,0,0
7811,San Marino,43.9424,12.4578,3/3/20,10,1,0
7812,Sao Tome and Principe,0.18636,6.613081,3/3/20,0,0,0
7813,Saudi Arabia,24.0,45.0,3/3/20,1,0,0
7814,Senegal,14.4974,-14.4524,3/3/20,2,0,0
7815,Serbia,44.0165,21.0059,3/3/20,0,0,0
7816,Seychelles,-4.6796,55.492,3/3/20,0,0,0
7817,Sierra Leone,8.460555000000001,-11.779889,3/3/20,0,0,0
7818,Singapore,1.2833,103.8333,3/3/20,110,0,78
7819,Slovakia,48.669,19.699,3/3/20,0,0,0
7820,Slovenia,46.1512,14.9955,3/3/20,0,0,0
7821,Somalia,5.1521,46.1996,3/3/20,0,0,0
7822,South Africa,-30.5595,22.9375,3/3/20,0,0,0
7823,South Sudan,6.8770000000000024,31.307,3/3/20,0,0,0
7824,Spain,40.0,-4.0,3/3/20,165,1,2
7825,Sri Lanka,7.0,81.0,3/3/20,1,0,1
7826,Sudan,12.8628,30.2176,3/3/20,0,0,0
7827,Suriname,3.9193,-56.0278,3/3/20,0,0,0
7828,Sweden,63.0,16.0,3/3/20,21,0,0
7829,Switzerland,46.8182,8.2275,3/3/20,56,0,2
7830,Syria,34.802075,38.99681500000001,3/3/20,0,0,0
7831,Taiwan*,23.7,121.0,3/3/20,42,1,12
7832,Tajikistan,38.861034,71.276093,3/3/20,0,0,0
7833,Tanzania,-6.369,34.8888,3/3/20,0,0,0
7834,Thailand,15.0,101.0,3/3/20,43,1,31
7835,Timor-Leste,-8.874217,125.727539,3/3/20,0,0,0
7836,Togo,8.6195,0.8248,3/3/20,0,0,0
7837,Trinidad and Tobago,10.6918,-61.2225,3/3/20,0,0,0
7838,Tunisia,34.0,9.0,3/3/20,0,0,0
7839,Turkey,38.9637,35.2433,3/3/20,0,0,0
7840,US,37.0902,-95.7129,3/3/20,118,7,7
7841,Uganda,1.0,32.0,3/3/20,0,0,0
7842,Ukraine,48.3794,31.1656,3/3/20,1,0,0
7843,United Arab Emirates,24.0,54.0,3/3/20,27,0,5
7844,United Kingdom,270.0299,-482.92470000000003,3/3/20,51,0,8
7845,Uruguay,-32.5228,-55.7658,3/3/20,0,0,0
7846,Uzbekistan,41.3775,64.5853,3/3/20,0,0,0
7847,Venezuela,6.4238,-66.5897,3/3/20,0,0,0
7848,Vietnam,16.0,108.0,3/3/20,16,0,16
7849,West Bank and Gaza,31.9522,35.2332,3/3/20,0,0,0
7850,Western Sahara,24.2155,-12.8858,3/3/20,0,0,0
7851,Yemen,15.552726999999999,48.516388,3/3/20,0,0,0
7852,Zambia,-15.4167,28.2833,3/3/20,0,0,0
7853,Zimbabwe,-20.0,30.0,3/3/20,0,0,0
7854,Afghanistan,33.0,65.0,3/4/20,1,0,0
7855,Albania,41.1533,20.1683,3/4/20,0,0,0
7856,Algeria,28.0339,1.6596,3/4/20,12,0,0
7857,Andorra,42.5063,1.5218,3/4/20,1,0,0
7858,Angola,-11.2027,17.8739,3/4/20,0,0,0
7859,Antigua and Barbuda,17.0608,-61.7964,3/4/20,0,0,0
7860,Argentina,-38.4161,-63.6167,3/4/20,1,0,0
7861,Armenia,40.0691,45.0382,3/4/20,1,0,0
7862,Australia,-255.9695,1129.8623,3/4/20,52,2,11
7863,Austria,47.5162,14.5501,3/4/20,29,0,0
7864,Azerbaijan,40.1431,47.5769,3/4/20,3,0,0
7865,Bahamas,25.0343,-77.3963,3/4/20,0,0,0
7866,Bahrain,26.0275,50.55,3/4/20,52,0,0
7867,Bangladesh,23.685,90.3563,3/4/20,0,0,0
7868,Barbados,13.1939,-59.5432,3/4/20,0,0,0
7869,Belarus,53.7098,27.9534,3/4/20,6,0,0
7870,Belgium,50.8333,4.0,3/4/20,23,0,1
7871,Belize,13.1939,-59.5432,3/4/20,0,0,0
7872,Benin,9.3077,2.3158,3/4/20,0,0,0
7873,Bhutan,27.5142,90.4336,3/4/20,0,0,0
7874,Bolivia,-16.2902,-63.5887,3/4/20,0,0,0
7875,Bosnia and Herzegovina,43.9159,17.6791,3/4/20,0,0,0
7876,Botswana,-22.3285,24.6849,3/4/20,0,0,0
7877,Brazil,-14.235,-51.9253,3/4/20,4,0,0
7878,Brunei,4.5353,114.7277,3/4/20,0,0,0
7879,Bulgaria,42.7339,25.4858,3/4/20,0,0,0
7880,Burkina Faso,12.2383,-1.5616,3/4/20,0,0,0
7881,Burma,21.9162,95.956,3/4/20,0,0,0
7882,Burundi,-3.3731,29.9189,3/4/20,0,0,0
7883,Cabo Verde,16.5388,-23.0418,3/4/20,0,0,0
7884,Cambodia,11.55,104.9167,3/4/20,1,0,1
7885,Cameroon,3.8480000000000003,11.5021,3/4/20,0,0,0
7886,Canada,671.7607,-1237.6289,3/4/20,33,0,6
7887,Central African Republic,6.6111,20.9394,3/4/20,0,0,0
7888,Chad,15.4542,18.7322,3/4/20,0,0,0
7889,Chile,-35.6751,-71.543,3/4/20,1,0,0
7890,China,1083.3367,3684.4197000000004,3/4/20,80386,2983,50001
7891,Colombia,4.5709,-74.2973,3/4/20,0,0,0
7892,Comoros,-11.6455,43.3333,3/4/20,0,0,0
7893,Congo (Brazzaville),-4.0383,21.7587,3/4/20,0,0,0
7894,Congo (Kinshasa),-4.0383,21.7587,3/4/20,0,0,0
7895,Costa Rica,9.7489,-83.7534,3/4/20,0,0,0
7896,Cote d'Ivoire,7.54,-5.5471,3/4/20,0,0,0
7897,Croatia,45.1,15.2,3/4/20,10,0,0
7898,Cuba,22.0,-80.0,3/4/20,0,0,0
7899,Cyprus,35.1264,33.4299,3/4/20,0,0,0
7900,Czechia,49.8175,15.472999999999999,3/4/20,8,0,0
7901,Denmark,189.8634,-40.014300000000006,3/4/20,11,0,0
7902,Diamond Princess,0.0,0.0,3/4/20,706,6,10
7903,Djibouti,11.8251,42.5903,3/4/20,0,0,0
7904,Dominica,15.415,-61.371,3/4/20,0,0,0
7905,Dominican Republic,18.7357,-70.1627,3/4/20,1,0,0
7906,Ecuador,-1.8312,-78.1834,3/4/20,10,0,0
7907,Egypt,26.0,30.0,3/4/20,2,0,1
7908,El Salvador,13.7942,-88.8965,3/4/20,0,0,0
7909,Equatorial Guinea,1.5,10.0,3/4/20,0,0,0
7910,Eritrea,15.1794,39.7823,3/4/20,0,0,0
7911,Estonia,58.5953,25.0136,3/4/20,2,0,0
7912,Eswatini,-26.5225,31.4659,3/4/20,0,0,0
7913,Ethiopia,9.145,40.4897,3/4/20,0,0,0
7914,Fiji,-17.7134,178.065,3/4/20,0,0,0
7915,Finland,64.0,26.0,3/4/20,6,0,1
7916,France,91.3624,59.71919999999999,3/4/20,288,4,12
7917,Gabon,-0.8037,11.6094,3/4/20,0,0,0
7918,Gambia,13.4432,-15.3101,3/4/20,0,0,0
7919,Georgia,42.3154,43.3569,3/4/20,3,0,0
7920,Germany,51.0,9.0,3/4/20,262,0,16
7921,Ghana,7.9465,-1.0232,3/4/20,0,0,0
7922,Greece,39.0742,21.8243,3/4/20,9,0,0
7923,Grenada,12.1165,-61.678999999999995,3/4/20,0,0,0
7924,Guatemala,15.7835,-90.2308,3/4/20,0,0,0
7925,Guinea,9.9456,-9.6966,3/4/20,0,0,0
7926,Guinea-Bissau,11.8037,-15.1804,3/4/20,0,0,0
7927,Guyana,5.0,-58.75,3/4/20,0,0,0
7928,Haiti,18.9712,-72.2852,3/4/20,0,0,0
7929,Holy See,41.9029,12.4534,3/4/20,0,0,0
7930,Honduras,15.2,-86.2419,3/4/20,0,0,0
7931,Hungary,47.1625,19.5033,3/4/20,2,0,0
7932,Iceland,64.9631,-19.0208,3/4/20,26,0,0
7933,India,21.0,78.0,3/4/20,28,0,3
7934,Indonesia,-0.7893,113.9213,3/4/20,2,0,0
7935,Iran,32.0,53.0,3/4/20,2922,92,552
7936,Iraq,33.0,44.0,3/4/20,35,2,0
7937,Ireland,53.1424,-7.6921,3/4/20,6,0,0
7938,Israel,31.0,35.0,3/4/20,15,0,1
7939,Italy,43.0,12.0,3/4/20,3089,107,276
7940,Jamaica,18.1096,-77.2975,3/4/20,0,0,0
7941,Japan,36.0,138.0,3/4/20,331,6,43
7942,Jordan,31.24,36.51,3/4/20,1,0,0
7943,Kazakhstan,48.0196,66.9237,3/4/20,0,0,0
7944,Kenya,-0.0236,37.9062,3/4/20,0,0,0
7945,"Korea, South",36.0,128.0,3/4/20,5621,35,41
7946,Kosovo,42.602636,20.902977,3/4/20,0,0,0
7947,Kuwait,29.5,47.75,3/4/20,56,0,0
7948,Kyrgyzstan,41.2044,74.7661,3/4/20,0,0,0
7949,Laos,19.856270000000002,102.495496,3/4/20,0,0,0
7950,Latvia,56.8796,24.6032,3/4/20,1,0,0
7951,Lebanon,33.8547,35.8623,3/4/20,13,0,1
7952,Liberia,6.4281,-9.4295,3/4/20,0,0,0
7953,Libya,26.3351,17.228331,3/4/20,0,0,0
7954,Liechtenstein,47.14,9.55,3/4/20,1,0,0
7955,Lithuania,55.1694,23.8813,3/4/20,1,0,0
7956,Luxembourg,49.8153,6.1296,3/4/20,1,0,0
7957,MS Zaandam,0.0,0.0,3/4/20,0,0,0
7958,Madagascar,-18.7669,46.8691,3/4/20,0,0,0
7959,Malawi,-13.254307999999998,34.301525,3/4/20,0,0,0
7960,Malaysia,2.5,112.5,3/4/20,50,0,22
7961,Maldives,3.2028,73.2207,3/4/20,0,0,0
7962,Mali,17.570692,-3.996166000000001,3/4/20,0,0,0
7963,Malta,35.9375,14.3754,3/4/20,0,0,0
7964,Mauritania,21.0079,10.9408,3/4/20,0,0,0
7965,Mauritius,-20.2,57.5,3/4/20,0,0,0
7966,Mexico,23.6345,-102.5528,3/4/20,5,0,1
7967,Moldova,47.4116,28.3699,3/4/20,0,0,0
7968,Monaco,43.7333,7.4167,3/4/20,1,0,0
7969,Mongolia,46.8625,103.8467,3/4/20,0,0,0
7970,Montenegro,42.5,19.3,3/4/20,0,0,0
7971,Morocco,31.7917,-7.0926,3/4/20,1,0,0
7972,Mozambique,-18.665695,35.529562,3/4/20,0,0,0
7973,Namibia,-22.9576,18.4904,3/4/20,0,0,0
7974,Nepal,28.1667,84.25,3/4/20,1,0,1
7975,Netherlands,107.04169999999999,-265.0278,3/4/20,38,0,0
7976,New Zealand,-40.9006,174.886,3/4/20,3,0,0
7977,Nicaragua,12.8654,-85.2072,3/4/20,0,0,0
7978,Niger,17.6078,8.0817,3/4/20,0,0,0
7979,Nigeria,9.082,8.6753,3/4/20,1,0,0
7980,North Macedonia,41.6086,21.7453,3/4/20,1,0,0
7981,Norway,60.472,8.4689,3/4/20,56,0,0
7982,Oman,21.0,57.0,3/4/20,15,0,2
7983,Pakistan,30.3753,69.3451,3/4/20,5,0,0
7984,Panama,8.538,-80.7821,3/4/20,0,0,0
7985,Papua New Guinea,-6.315,143.9555,3/4/20,0,0,0
7986,Paraguay,-23.4425,-58.4438,3/4/20,0,0,0
7987,Peru,-9.19,-75.0152,3/4/20,0,0,0
7988,Philippines,13.0,122.0,3/4/20,3,1,1
7989,Poland,51.9194,19.1451,3/4/20,1,0,0
7990,Portugal,39.3999,-8.2245,3/4/20,5,0,0
7991,Qatar,25.3548,51.1839,3/4/20,8,0,0
7992,Romania,45.9432,24.9668,3/4/20,4,0,1
7993,Russia,60.0,90.0,3/4/20,3,0,2
7994,Rwanda,-1.9403,29.8739,3/4/20,0,0,0
7995,Saint Kitts and Nevis,17.357822,-62.782998,3/4/20,0,0,0
7996,Saint Lucia,13.9094,-60.9789,3/4/20,0,0,0
7997,Saint Vincent and the Grenadines,12.9843,-61.2872,3/4/20,0,0,0
7998,San Marino,43.9424,12.4578,3/4/20,16,1,0
7999,Sao Tome and Principe,0.18636,6.613081,3/4/20,0,0,0
8000,Saudi Arabia,24.0,45.0,3/4/20,1,0,0
8001,Senegal,14.4974,-14.4524,3/4/20,4,0,0
8002,Serbia,44.0165,21.0059,3/4/20,0,0,0
8003,Seychelles,-4.6796,55.492,3/4/20,0,0,0
8004,Sierra Leone,8.460555000000001,-11.779889,3/4/20,0,0,0
8005,Singapore,1.2833,103.8333,3/4/20,110,0,78
8006,Slovakia,48.669,19.699,3/4/20,0,0,0
8007,Slovenia,46.1512,14.9955,3/4/20,0,0,0
8008,Somalia,5.1521,46.1996,3/4/20,0,0,0
8009,South Africa,-30.5595,22.9375,3/4/20,0,0,0
8010,South Sudan,6.8770000000000024,31.307,3/4/20,0,0,0
8011,Spain,40.0,-4.0,3/4/20,222,2,2
8012,Sri Lanka,7.0,81.0,3/4/20,1,0,1
8013,Sudan,12.8628,30.2176,3/4/20,0,0,0
8014,Suriname,3.9193,-56.0278,3/4/20,0,0,0
8015,Sweden,63.0,16.0,3/4/20,35,0,0
8016,Switzerland,46.8182,8.2275,3/4/20,90,0,3
8017,Syria,34.802075,38.99681500000001,3/4/20,0,0,0
8018,Taiwan*,23.7,121.0,3/4/20,42,1,12
8019,Tajikistan,38.861034,71.276093,3/4/20,0,0,0
8020,Tanzania,-6.369,34.8888,3/4/20,0,0,0
8021,Thailand,15.0,101.0,3/4/20,43,1,31
8022,Timor-Leste,-8.874217,125.727539,3/4/20,0,0,0
8023,Togo,8.6195,0.8248,3/4/20,0,0,0
8024,Trinidad and Tobago,10.6918,-61.2225,3/4/20,0,0,0
8025,Tunisia,34.0,9.0,3/4/20,1,0,0
8026,Turkey,38.9637,35.2433,3/4/20,0,0,0
8027,US,37.0902,-95.7129,3/4/20,149,11,7
8028,Uganda,1.0,32.0,3/4/20,0,0,0
8029,Ukraine,48.3794,31.1656,3/4/20,1,0,0
8030,United Arab Emirates,24.0,54.0,3/4/20,27,0,5
8031,United Kingdom,270.0299,-482.92470000000003,3/4/20,86,0,8
8032,Uruguay,-32.5228,-55.7658,3/4/20,0,0,0
8033,Uzbekistan,41.3775,64.5853,3/4/20,0,0,0
8034,Venezuela,6.4238,-66.5897,3/4/20,0,0,0
8035,Vietnam,16.0,108.0,3/4/20,16,0,16
8036,West Bank and Gaza,31.9522,35.2332,3/4/20,0,0,0
8037,Western Sahara,24.2155,-12.8858,3/4/20,0,0,0
8038,Yemen,15.552726999999999,48.516388,3/4/20,0,0,0
8039,Zambia,-15.4167,28.2833,3/4/20,0,0,0
8040,Zimbabwe,-20.0,30.0,3/4/20,0,0,0
8041,Afghanistan,33.0,65.0,3/5/20,1,0,0
8042,Albania,41.1533,20.1683,3/5/20,0,0,0
8043,Algeria,28.0339,1.6596,3/5/20,12,0,0
8044,Andorra,42.5063,1.5218,3/5/20,1,0,0
8045,Angola,-11.2027,17.8739,3/5/20,0,0,0
8046,Antigua and Barbuda,17.0608,-61.7964,3/5/20,0,0,0
8047,Argentina,-38.4161,-63.6167,3/5/20,1,0,0
8048,Armenia,40.0691,45.0382,3/5/20,1,0,0
8049,Australia,-255.9695,1129.8623,3/5/20,55,2,21
8050,Austria,47.5162,14.5501,3/5/20,41,0,0
8051,Azerbaijan,40.1431,47.5769,3/5/20,6,0,0
8052,Bahamas,25.0343,-77.3963,3/5/20,0,0,0
8053,Bahrain,26.0275,50.55,3/5/20,55,0,0
8054,Bangladesh,23.685,90.3563,3/5/20,0,0,0
8055,Barbados,13.1939,-59.5432,3/5/20,0,0,0
8056,Belarus,53.7098,27.9534,3/5/20,6,0,0
8057,Belgium,50.8333,4.0,3/5/20,50,0,1
8058,Belize,13.1939,-59.5432,3/5/20,0,0,0
8059,Benin,9.3077,2.3158,3/5/20,0,0,0
8060,Bhutan,27.5142,90.4336,3/5/20,0,0,0
8061,Bolivia,-16.2902,-63.5887,3/5/20,0,0,0
8062,Bosnia and Herzegovina,43.9159,17.6791,3/5/20,2,0,0
8063,Botswana,-22.3285,24.6849,3/5/20,0,0,0
8064,Brazil,-14.235,-51.9253,3/5/20,4,0,0
8065,Brunei,4.5353,114.7277,3/5/20,0,0,0
8066,Bulgaria,42.7339,25.4858,3/5/20,0,0,0
8067,Burkina Faso,12.2383,-1.5616,3/5/20,0,0,0
8068,Burma,21.9162,95.956,3/5/20,0,0,0
8069,Burundi,-3.3731,29.9189,3/5/20,0,0,0
8070,Cabo Verde,16.5388,-23.0418,3/5/20,0,0,0
8071,Cambodia,11.55,104.9167,3/5/20,1,0,1
8072,Cameroon,3.8480000000000003,11.5021,3/5/20,0,0,0
8073,Canada,671.7607,-1237.6289,3/5/20,37,0,6
8074,Central African Republic,6.6111,20.9394,3/5/20,0,0,0
8075,Chad,15.4542,18.7322,3/5/20,0,0,0
8076,Chile,-35.6751,-71.543,3/5/20,4,0,0
8077,China,1083.3367,3684.4197000000004,3/5/20,80537,3015,52292
8078,Colombia,4.5709,-74.2973,3/5/20,0,0,0
8079,Comoros,-11.6455,43.3333,3/5/20,0,0,0
8080,Congo (Brazzaville),-4.0383,21.7587,3/5/20,0,0,0
8081,Congo (Kinshasa),-4.0383,21.7587,3/5/20,0,0,0
8082,Costa Rica,9.7489,-83.7534,3/5/20,0,0,0
8083,Cote d'Ivoire,7.54,-5.5471,3/5/20,0,0,0
8084,Croatia,45.1,15.2,3/5/20,10,0,0
8085,Cuba,22.0,-80.0,3/5/20,0,0,0
8086,Cyprus,35.1264,33.4299,3/5/20,0,0,0
8087,Czechia,49.8175,15.472999999999999,3/5/20,12,0,0
8088,Denmark,189.8634,-40.014300000000006,3/5/20,11,0,0
8089,Diamond Princess,0.0,0.0,3/5/20,706,6,10
8090,Djibouti,11.8251,42.5903,3/5/20,0,0,0
8091,Dominica,15.415,-61.371,3/5/20,0,0,0
8092,Dominican Republic,18.7357,-70.1627,3/5/20,1,0,0
8093,Ecuador,-1.8312,-78.1834,3/5/20,13,0,0
8094,Egypt,26.0,30.0,3/5/20,3,0,1
8095,El Salvador,13.7942,-88.8965,3/5/20,0,0,0
8096,Equatorial Guinea,1.5,10.0,3/5/20,0,0,0
8097,Eritrea,15.1794,39.7823,3/5/20,0,0,0
8098,Estonia,58.5953,25.0136,3/5/20,3,0,0
8099,Eswatini,-26.5225,31.4659,3/5/20,0,0,0
8100,Ethiopia,9.145,40.4897,3/5/20,0,0,0
8101,Fiji,-17.7134,178.065,3/5/20,0,0,0
8102,Finland,64.0,26.0,3/5/20,12,0,1
8103,France,91.3624,59.71919999999999,3/5/20,380,6,12
8104,Gabon,-0.8037,11.6094,3/5/20,0,0,0
8105,Gambia,13.4432,-15.3101,3/5/20,0,0,0
8106,Georgia,42.3154,43.3569,3/5/20,4,0,0
8107,Germany,51.0,9.0,3/5/20,482,0,16
8108,Ghana,7.9465,-1.0232,3/5/20,0,0,0
8109,Greece,39.0742,21.8243,3/5/20,31,0,0
8110,Grenada,12.1165,-61.678999999999995,3/5/20,0,0,0
8111,Guatemala,15.7835,-90.2308,3/5/20,0,0,0
8112,Guinea,9.9456,-9.6966,3/5/20,0,0,0
8113,Guinea-Bissau,11.8037,-15.1804,3/5/20,0,0,0
8114,Guyana,5.0,-58.75,3/5/20,0,0,0
8115,Haiti,18.9712,-72.2852,3/5/20,0,0,0
8116,Holy See,41.9029,12.4534,3/5/20,0,0,0
8117,Honduras,15.2,-86.2419,3/5/20,0,0,0
8118,Hungary,47.1625,19.5033,3/5/20,2,0,0
8119,Iceland,64.9631,-19.0208,3/5/20,34,0,0
8120,India,21.0,78.0,3/5/20,30,0,3
8121,Indonesia,-0.7893,113.9213,3/5/20,2,0,0
8122,Iran,32.0,53.0,3/5/20,3513,107,739
8123,Iraq,33.0,44.0,3/5/20,35,2,0
8124,Ireland,53.1424,-7.6921,3/5/20,6,0,0
8125,Israel,31.0,35.0,3/5/20,20,0,1
8126,Italy,43.0,12.0,3/5/20,3858,148,414
8127,Jamaica,18.1096,-77.2975,3/5/20,0,0,0
8128,Japan,36.0,138.0,3/5/20,360,6,43
8129,Jordan,31.24,36.51,3/5/20,1,0,0
8130,Kazakhstan,48.0196,66.9237,3/5/20,0,0,0
8131,Kenya,-0.0236,37.9062,3/5/20,0,0,0
8132,"Korea, South",36.0,128.0,3/5/20,6088,35,41
8133,Kosovo,42.602636,20.902977,3/5/20,0,0,0
8134,Kuwait,29.5,47.75,3/5/20,58,0,0
8135,Kyrgyzstan,41.2044,74.7661,3/5/20,0,0,0
8136,Laos,19.856270000000002,102.495496,3/5/20,0,0,0
8137,Latvia,56.8796,24.6032,3/5/20,1,0,0
8138,Lebanon,33.8547,35.8623,3/5/20,16,0,1
8139,Liberia,6.4281,-9.4295,3/5/20,0,0,0
8140,Libya,26.3351,17.228331,3/5/20,0,0,0
8141,Liechtenstein,47.14,9.55,3/5/20,1,0,0
8142,Lithuania,55.1694,23.8813,3/5/20,1,0,0
8143,Luxembourg,49.8153,6.1296,3/5/20,1,0,0
8144,MS Zaandam,0.0,0.0,3/5/20,0,0,0
8145,Madagascar,-18.7669,46.8691,3/5/20,0,0,0
8146,Malawi,-13.254307999999998,34.301525,3/5/20,0,0,0
8147,Malaysia,2.5,112.5,3/5/20,50,0,22
8148,Maldives,3.2028,73.2207,3/5/20,0,0,0
8149,Mali,17.570692,-3.996166000000001,3/5/20,0,0,0
8150,Malta,35.9375,14.3754,3/5/20,0,0,0
8151,Mauritania,21.0079,10.9408,3/5/20,0,0,0
8152,Mauritius,-20.2,57.5,3/5/20,0,0,0
8153,Mexico,23.6345,-102.5528,3/5/20,5,0,1
8154,Moldova,47.4116,28.3699,3/5/20,0,0,0
8155,Monaco,43.7333,7.4167,3/5/20,1,0,0
8156,Mongolia,46.8625,103.8467,3/5/20,0,0,0
8157,Montenegro,42.5,19.3,3/5/20,0,0,0
8158,Morocco,31.7917,-7.0926,3/5/20,2,0,0
8159,Mozambique,-18.665695,35.529562,3/5/20,0,0,0
8160,Namibia,-22.9576,18.4904,3/5/20,0,0,0
8161,Nepal,28.1667,84.25,3/5/20,1,0,1
8162,Netherlands,107.04169999999999,-265.0278,3/5/20,82,0,0
8163,New Zealand,-40.9006,174.886,3/5/20,3,0,0
8164,Nicaragua,12.8654,-85.2072,3/5/20,0,0,0
8165,Niger,17.6078,8.0817,3/5/20,0,0,0
8166,Nigeria,9.082,8.6753,3/5/20,1,0,0
8167,North Macedonia,41.6086,21.7453,3/5/20,1,0,0
8168,Norway,60.472,8.4689,3/5/20,87,0,0
8169,Oman,21.0,57.0,3/5/20,16,0,2
8170,Pakistan,30.3753,69.3451,3/5/20,5,0,0
8171,Panama,8.538,-80.7821,3/5/20,0,0,0
8172,Papua New Guinea,-6.315,143.9555,3/5/20,0,0,0
8173,Paraguay,-23.4425,-58.4438,3/5/20,0,0,0
8174,Peru,-9.19,-75.0152,3/5/20,0,0,0
8175,Philippines,13.0,122.0,3/5/20,3,1,1
8176,Poland,51.9194,19.1451,3/5/20,1,0,0
8177,Portugal,39.3999,-8.2245,3/5/20,8,0,0
8178,Qatar,25.3548,51.1839,3/5/20,8,0,0
8179,Romania,45.9432,24.9668,3/5/20,6,0,1
8180,Russia,60.0,90.0,3/5/20,4,0,2
8181,Rwanda,-1.9403,29.8739,3/5/20,0,0,0
8182,Saint Kitts and Nevis,17.357822,-62.782998,3/5/20,0,0,0
8183,Saint Lucia,13.9094,-60.9789,3/5/20,0,0,0
8184,Saint Vincent and the Grenadines,12.9843,-61.2872,3/5/20,0,0,0
8185,San Marino,43.9424,12.4578,3/5/20,21,1,0
8186,Sao Tome and Principe,0.18636,6.613081,3/5/20,0,0,0
8187,Saudi Arabia,24.0,45.0,3/5/20,5,0,0
8188,Senegal,14.4974,-14.4524,3/5/20,4,0,0
8189,Serbia,44.0165,21.0059,3/5/20,0,0,0
8190,Seychelles,-4.6796,55.492,3/5/20,0,0,0
8191,Sierra Leone,8.460555000000001,-11.779889,3/5/20,0,0,0
8192,Singapore,1.2833,103.8333,3/5/20,117,0,78
8193,Slovakia,48.669,19.699,3/5/20,0,0,0
8194,Slovenia,46.1512,14.9955,3/5/20,2,0,0
8195,Somalia,5.1521,46.1996,3/5/20,0,0,0
8196,South Africa,-30.5595,22.9375,3/5/20,1,0,0
8197,South Sudan,6.8770000000000024,31.307,3/5/20,0,0,0
8198,Spain,40.0,-4.0,3/5/20,259,3,2
8199,Sri Lanka,7.0,81.0,3/5/20,1,0,1
8200,Sudan,12.8628,30.2176,3/5/20,0,0,0
8201,Suriname,3.9193,-56.0278,3/5/20,0,0,0
8202,Sweden,63.0,16.0,3/5/20,94,0,0
8203,Switzerland,46.8182,8.2275,3/5/20,114,1,3
8204,Syria,34.802075,38.99681500000001,3/5/20,0,0,0
8205,Taiwan*,23.7,121.0,3/5/20,44,1,12
8206,Tajikistan,38.861034,71.276093,3/5/20,0,0,0
8207,Tanzania,-6.369,34.8888,3/5/20,0,0,0
8208,Thailand,15.0,101.0,3/5/20,47,1,31
8209,Timor-Leste,-8.874217,125.727539,3/5/20,0,0,0
8210,Togo,8.6195,0.8248,3/5/20,0,0,0
8211,Trinidad and Tobago,10.6918,-61.2225,3/5/20,0,0,0
8212,Tunisia,34.0,9.0,3/5/20,1,0,0
8213,Turkey,38.9637,35.2433,3/5/20,0,0,0
8214,US,37.0902,-95.7129,3/5/20,217,12,7
8215,Uganda,1.0,32.0,3/5/20,0,0,0
8216,Ukraine,48.3794,31.1656,3/5/20,1,0,0
8217,United Arab Emirates,24.0,54.0,3/5/20,29,0,5
8218,United Kingdom,270.0299,-482.92470000000003,3/5/20,116,0,8
8219,Uruguay,-32.5228,-55.7658,3/5/20,0,0,0
8220,Uzbekistan,41.3775,64.5853,3/5/20,0,0,0
8221,Venezuela,6.4238,-66.5897,3/5/20,0,0,0
8222,Vietnam,16.0,108.0,3/5/20,16,0,16
8223,West Bank and Gaza,31.9522,35.2332,3/5/20,4,0,0
8224,Western Sahara,24.2155,-12.8858,3/5/20,0,0,0
8225,Yemen,15.552726999999999,48.516388,3/5/20,0,0,0
8226,Zambia,-15.4167,28.2833,3/5/20,0,0,0
8227,Zimbabwe,-20.0,30.0,3/5/20,0,0,0
8228,Afghanistan,33.0,65.0,3/6/20,1,0,0
8229,Albania,41.1533,20.1683,3/6/20,0,0,0
8230,Algeria,28.0339,1.6596,3/6/20,17,0,0
8231,Andorra,42.5063,1.5218,3/6/20,1,0,0
8232,Angola,-11.2027,17.8739,3/6/20,0,0,0
8233,Antigua and Barbuda,17.0608,-61.7964,3/6/20,0,0,0
8234,Argentina,-38.4161,-63.6167,3/6/20,2,0,0
8235,Armenia,40.0691,45.0382,3/6/20,1,0,0
8236,Australia,-255.9695,1129.8623,3/6/20,60,2,21
8237,Austria,47.5162,14.5501,3/6/20,55,0,0
8238,Azerbaijan,40.1431,47.5769,3/6/20,6,0,0
8239,Bahamas,25.0343,-77.3963,3/6/20,0,0,0
8240,Bahrain,26.0275,50.55,3/6/20,60,0,4
8241,Bangladesh,23.685,90.3563,3/6/20,0,0,0
8242,Barbados,13.1939,-59.5432,3/6/20,0,0,0
8243,Belarus,53.7098,27.9534,3/6/20,6,0,0
8244,Belgium,50.8333,4.0,3/6/20,109,0,1
8245,Belize,13.1939,-59.5432,3/6/20,0,0,0
8246,Benin,9.3077,2.3158,3/6/20,0,0,0
8247,Bhutan,27.5142,90.4336,3/6/20,1,0,0
8248,Bolivia,-16.2902,-63.5887,3/6/20,0,0,0
8249,Bosnia and Herzegovina,43.9159,17.6791,3/6/20,2,0,0
8250,Botswana,-22.3285,24.6849,3/6/20,0,0,0
